pathway_id,pathway_name,Gene
mmu04918,Thyroid hormone synthesis,PLCB3
mmu04918,Thyroid hormone synthesis,PLCB4
mmu04918,Thyroid hormone synthesis,CREB3L2
mmu04918,Thyroid hormone synthesis,CREB3L3
mmu04918,Thyroid hormone synthesis,ADCY2
mmu04918,Thyroid hormone synthesis,DUOX2
mmu04918,Thyroid hormone synthesis,TG
mmu04918,Thyroid hormone synthesis,TPO
mmu04918,Thyroid hormone synthesis,HSP90B1
mmu04918,Thyroid hormone synthesis,TSHB
mmu04918,Thyroid hormone synthesis,TSHR
mmu04918,Thyroid hormone synthesis,TTF1
mmu04918,Thyroid hormone synthesis,TTR
mmu04918,Thyroid hormone synthesis,ADCY5
mmu04918,Thyroid hormone synthesis,CREB5
mmu04918,Thyroid hormone synthesis,ATP1A3
mmu04918,Thyroid hormone synthesis,SLC26A4
mmu04918,Thyroid hormone synthesis,CREB3L1
mmu04918,Thyroid hormone synthesis,ATP1A4
mmu04918,Thyroid hormone synthesis,SERPINA7
mmu04918,Thyroid hormone synthesis,ADCY1
mmu04918,Thyroid hormone synthesis,DUOXA2
mmu04918,Thyroid hormone synthesis,GPX7
mmu04918,Thyroid hormone synthesis,ATP1B4
mmu04918,Thyroid hormone synthesis,GPX8
mmu04918,Thyroid hormone synthesis,IYD
mmu04918,Thyroid hormone synthesis,TTF2
mmu04918,Thyroid hormone synthesis,GPX6
mmu04918,Thyroid hormone synthesis,CREB3L4
mmu04918,Thyroid hormone synthesis,ATP1A2
mmu04918,Thyroid hormone synthesis,DUOX1
mmu04919,Thyroid hormone signaling pathway,DIO3
mmu04919,Thyroid hormone signaling pathway,RAF1
mmu04919,Thyroid hormone signaling pathway,ACTB
mmu04919,Thyroid hormone signaling pathway,ACTG1
mmu04919,Thyroid hormone signaling pathway,PLCZ1
mmu04919,Thyroid hormone signaling pathway,AKT1
mmu04919,Thyroid hormone signaling pathway,AKT2
mmu04919,Thyroid hormone signaling pathway,ATP1A1
mmu04919,Thyroid hormone signaling pathway,ATP1B1
mmu04919,Thyroid hormone signaling pathway,ATP1B2
mmu04919,Thyroid hormone signaling pathway,ATP1B3
mmu04919,Thyroid hormone signaling pathway,FXYD2
mmu04919,Thyroid hormone signaling pathway,ATP2A1
mmu04919,Thyroid hormone signaling pathway,ATP2A2
mmu04919,Thyroid hormone signaling pathway,BAD
mmu04919,Thyroid hormone signaling pathway,BMP4
mmu04919,Thyroid hormone signaling pathway,CASP9
mmu04919,Thyroid hormone signaling pathway,CTNNB1
mmu04919,Thyroid hormone signaling pathway,CCND1
mmu04919,Thyroid hormone signaling pathway,CREBBP
mmu04919,Thyroid hormone signaling pathway,DIO1
mmu04919,Thyroid hormone signaling pathway,DIO2
mmu04919,Thyroid hormone signaling pathway,ESR1
mmu04919,Thyroid hormone signaling pathway,MYH7
mmu04919,Thyroid hormone signaling pathway,GATA4
mmu04919,Thyroid hormone signaling pathway,KAT2A
mmu04919,Thyroid hormone signaling pathway,HDAC2
mmu04919,Thyroid hormone signaling pathway,HDAC3
mmu04919,Thyroid hormone signaling pathway,HIF1A
mmu04919,Thyroid hormone signaling pathway,HRAS
mmu04919,Thyroid hormone signaling pathway,ITGAV
mmu04919,Thyroid hormone signaling pathway,ITGB3
mmu04919,Thyroid hormone signaling pathway,KRAS
mmu04919,Thyroid hormone signaling pathway,MDM2
mmu04919,Thyroid hormone signaling pathway,MYC
mmu04919,Thyroid hormone signaling pathway,MYH6
mmu04919,Thyroid hormone signaling pathway,NCOA1
mmu04919,Thyroid hormone signaling pathway,NCOA2
mmu04919,Thyroid hormone signaling pathway,NCOA3
mmu04919,Thyroid hormone signaling pathway,NOTCH1
mmu04919,Thyroid hormone signaling pathway,NOTCH2
mmu04919,Thyroid hormone signaling pathway,NOTCH3
mmu04919,Thyroid hormone signaling pathway,NOTCH4
mmu04919,Thyroid hormone signaling pathway,NRAS
mmu04919,Thyroid hormone signaling pathway,KAT2B
mmu04919,Thyroid hormone signaling pathway,PDPK1
mmu04919,Thyroid hormone signaling pathway,PFKFB2
mmu04919,Thyroid hormone signaling pathway,PFKL
mmu04919,Thyroid hormone signaling pathway,PFKM
mmu04919,Thyroid hormone signaling pathway,PIK3CA
mmu04919,Thyroid hormone signaling pathway,PIK3CD
mmu04919,Thyroid hormone signaling pathway,PIK3R1
mmu04919,Thyroid hormone signaling pathway,PIK3R2
mmu04919,Thyroid hormone signaling pathway,PIK3R3
mmu04919,Thyroid hormone signaling pathway,PRKACA
mmu04919,Thyroid hormone signaling pathway,PRKACB
mmu04919,Thyroid hormone signaling pathway,PRKCA
mmu04919,Thyroid hormone signaling pathway,PRKCB
mmu04919,Thyroid hormone signaling pathway,PRKCG
mmu04919,Thyroid hormone signaling pathway,PLCB1
mmu04919,Thyroid hormone signaling pathway,PLCB2
mmu04919,Thyroid hormone signaling pathway,PLCB3
mmu04919,Thyroid hormone signaling pathway,PLCB4
mmu04919,Thyroid hormone signaling pathway,PLCD1
mmu04919,Thyroid hormone signaling pathway,PLCD4
mmu04919,Thyroid hormone signaling pathway,PLCG1
mmu04919,Thyroid hormone signaling pathway,PLN
mmu04919,Thyroid hormone signaling pathway,MED1
mmu04919,Thyroid hormone signaling pathway,RHEB
mmu04919,Thyroid hormone signaling pathway,RXRA
mmu04919,Thyroid hormone signaling pathway,RXRB
mmu04919,Thyroid hormone signaling pathway,RXRG
mmu04919,Thyroid hormone signaling pathway,NCOR1
mmu04919,Thyroid hormone signaling pathway,SIN3A
mmu04919,Thyroid hormone signaling pathway,SLC16A2
mmu04919,Thyroid hormone signaling pathway,SLC2A1
mmu04919,Thyroid hormone signaling pathway,SLC9A1
mmu04919,Thyroid hormone signaling pathway,SRC
mmu04919,Thyroid hormone signaling pathway,STAT1
mmu04919,Thyroid hormone signaling pathway,TBC1D4
mmu04919,Thyroid hormone signaling pathway,MED16
mmu04919,Thyroid hormone signaling pathway,THRA
mmu04919,Thyroid hormone signaling pathway,THRB
mmu04919,Thyroid hormone signaling pathway,TRP53
mmu04919,Thyroid hormone signaling pathway,TSC2
mmu04919,Thyroid hormone signaling pathway,WNT4
mmu04919,Thyroid hormone signaling pathway,ATP1A3
mmu04919,Thyroid hormone signaling pathway,PLCG2
mmu04919,Thyroid hormone signaling pathway,MED17
mmu04919,Thyroid hormone signaling pathway,AKT3
mmu04919,Thyroid hormone signaling pathway,MED24
mmu04919,Thyroid hormone signaling pathway,MAP2K1
mmu04919,Thyroid hormone signaling pathway,MAP2K2
mmu04919,Thyroid hormone signaling pathway,MAPK1
mmu04919,Thyroid hormone signaling pathway,MAPK3
mmu04919,Thyroid hormone signaling pathway,MED14
mmu04919,Thyroid hormone signaling pathway,ATP1A4
mmu04919,Thyroid hormone signaling pathway,MED13
mmu04919,Thyroid hormone signaling pathway,EP300
mmu04919,Thyroid hormone signaling pathway,MED12L
mmu04919,Thyroid hormone signaling pathway,HDAC1
mmu04919,Thyroid hormone signaling pathway,ATP2A3
mmu04919,Thyroid hormone signaling pathway,RCAN2
mmu04919,Thyroid hormone signaling pathway,RCAN1
mmu04919,Thyroid hormone signaling pathway,PFKP
mmu04919,Thyroid hormone signaling pathway,FOXO1
mmu04919,Thyroid hormone signaling pathway,GSK3B
mmu04919,Thyroid hormone signaling pathway,MTOR
mmu04919,Thyroid hormone signaling pathway,SLCO1C1
mmu04919,Thyroid hormone signaling pathway,MED12
mmu04919,Thyroid hormone signaling pathway,MED4
mmu04919,Thyroid hormone signaling pathway,ATP1B4
mmu04919,Thyroid hormone signaling pathway,MED27
mmu04919,Thyroid hormone signaling pathway,MED30
mmu04919,Thyroid hormone signaling pathway,PLCD3
mmu04919,Thyroid hormone signaling pathway,SLC16A10
mmu04919,Thyroid hormone signaling pathway,PLCE1
mmu04919,Thyroid hormone signaling pathway,PIK3CB
mmu04919,Thyroid hormone signaling pathway,MED13L
mmu04919,Thyroid hormone signaling pathway,ATP1A2
mmu04920,Adipocytokine signaling pathway,ACACB
mmu04920,Adipocytokine signaling pathway,PRKAA1
mmu04920,Adipocytokine signaling pathway,PRKAA2
mmu04920,Adipocytokine signaling pathway,PRKAB2
mmu04920,Adipocytokine signaling pathway,PRKAG2
mmu04920,Adipocytokine signaling pathway,NPY
mmu04920,Adipocytokine signaling pathway,ADIPOQ
mmu04920,Adipocytokine signaling pathway,AGRP
mmu04920,Adipocytokine signaling pathway,AKT1
mmu04920,Adipocytokine signaling pathway,AKT2
mmu04920,Adipocytokine signaling pathway,CD36
mmu04920,Adipocytokine signaling pathway,CHUK
mmu04920,Adipocytokine signaling pathway,SOCS3
mmu04920,Adipocytokine signaling pathway,CPT1A
mmu04920,Adipocytokine signaling pathway,CPT1B
mmu04920,Adipocytokine signaling pathway,ACSL1
mmu04920,Adipocytokine signaling pathway,G6PC1
mmu04920,Adipocytokine signaling pathway,G6PC2
mmu04920,Adipocytokine signaling pathway,IKBKB
mmu04920,Adipocytokine signaling pathway,IKBKG
mmu04920,Adipocytokine signaling pathway,IRS1
mmu04920,Adipocytokine signaling pathway,IRS3
mmu04920,Adipocytokine signaling pathway,IRS4
mmu04920,Adipocytokine signaling pathway,JAK2
mmu04920,Adipocytokine signaling pathway,LEP
mmu04920,Adipocytokine signaling pathway,LEPR
mmu04920,Adipocytokine signaling pathway,NFKB1
mmu04920,Adipocytokine signaling pathway,NFKBIA
mmu04920,Adipocytokine signaling pathway,NFKBIB
mmu04920,Adipocytokine signaling pathway,NFKBIE
mmu04920,Adipocytokine signaling pathway,PCK1
mmu04920,Adipocytokine signaling pathway,PRKCQ
mmu04920,Adipocytokine signaling pathway,POMC
mmu04920,Adipocytokine signaling pathway,PPARA
mmu04920,Adipocytokine signaling pathway,PPARGC1A
mmu04920,Adipocytokine signaling pathway,PRKAB1
mmu04920,Adipocytokine signaling pathway,PRKAG1
mmu04920,Adipocytokine signaling pathway,PTPN11
mmu04920,Adipocytokine signaling pathway,RELA
mmu04920,Adipocytokine signaling pathway,RXRA
mmu04920,Adipocytokine signaling pathway,RXRB
mmu04920,Adipocytokine signaling pathway,RXRG
mmu04920,Adipocytokine signaling pathway,SLC2A1
mmu04920,Adipocytokine signaling pathway,SLC2A4
mmu04920,Adipocytokine signaling pathway,CAMKK2
mmu04920,Adipocytokine signaling pathway,STAT3
mmu04920,Adipocytokine signaling pathway,STK11
mmu04920,Adipocytokine signaling pathway,ACSL6
mmu04920,Adipocytokine signaling pathway,TNF
mmu04920,Adipocytokine signaling pathway,TNFRSF1A
mmu04920,Adipocytokine signaling pathway,TNFRSF1B
mmu04920,Adipocytokine signaling pathway,TRAF2
mmu04920,Adipocytokine signaling pathway,AKT3
mmu04920,Adipocytokine signaling pathway,PRKAG3
mmu04920,Adipocytokine signaling pathway,MAPK10
mmu04920,Adipocytokine signaling pathway,MAPK8
mmu04920,Adipocytokine signaling pathway,MAPK9
mmu04920,Adipocytokine signaling pathway,ACSBG2
mmu04920,Adipocytokine signaling pathway,IRS2
mmu04920,Adipocytokine signaling pathway,ACSL5
mmu04920,Adipocytokine signaling pathway,ACSL4
mmu04920,Adipocytokine signaling pathway,MTOR
mmu04920,Adipocytokine signaling pathway,G6PC3
mmu04920,Adipocytokine signaling pathway,ADIPOR2
mmu04920,Adipocytokine signaling pathway,TRADD
mmu04920,Adipocytokine signaling pathway,ADIPOR1
mmu04920,Adipocytokine signaling pathway,APPL1
mmu04920,Adipocytokine signaling pathway,ACSL3
mmu04920,Adipocytokine signaling pathway,PCK2
mmu04920,Adipocytokine signaling pathway,CPT1C
mmu04920,Adipocytokine signaling pathway,ACSBG3
mmu04920,Adipocytokine signaling pathway,ACSBG1
mmu04921,Oxytocin signaling pathway,ADCY4
mmu04921,Oxytocin signaling pathway,ADCY3
mmu04921,Oxytocin signaling pathway,PIK3R6
mmu04921,Oxytocin signaling pathway,PRKAA1
mmu04921,Oxytocin signaling pathway,MYLK
mmu04921,Oxytocin signaling pathway,CAMK2D
mmu04921,Oxytocin signaling pathway,PRKAA2
mmu04921,Oxytocin signaling pathway,PRKAB2
mmu04921,Oxytocin signaling pathway,PRKAG2
mmu04921,Oxytocin signaling pathway,RAF1
mmu04921,Oxytocin signaling pathway,ACTB
mmu04921,Oxytocin signaling pathway,ACTG1
mmu04921,Oxytocin signaling pathway,ADCY6
mmu04921,Oxytocin signaling pathway,ADCY7
mmu04921,Oxytocin signaling pathway,ADCY8
mmu04921,Oxytocin signaling pathway,ADCY9
mmu04921,Oxytocin signaling pathway,RHOA
mmu04921,Oxytocin signaling pathway,CACNA1C
mmu04921,Oxytocin signaling pathway,CACNA1D
mmu04921,Oxytocin signaling pathway,CACNA1S
mmu04921,Oxytocin signaling pathway,CACNA2D1
mmu04921,Oxytocin signaling pathway,CACNA2D3
mmu04921,Oxytocin signaling pathway,CACNB1
mmu04921,Oxytocin signaling pathway,CACNB2
mmu04921,Oxytocin signaling pathway,CACNB3
mmu04921,Oxytocin signaling pathway,CACNB4
mmu04921,Oxytocin signaling pathway,CACNG1
mmu04921,Oxytocin signaling pathway,CACNG2
mmu04921,Oxytocin signaling pathway,CALM1
mmu04921,Oxytocin signaling pathway,CALM2
mmu04921,Oxytocin signaling pathway,CALM3
mmu04921,Oxytocin signaling pathway,CAMK2A
mmu04921,Oxytocin signaling pathway,CAMK2B
mmu04921,Oxytocin signaling pathway,CAMK2G
mmu04921,Oxytocin signaling pathway,CAMK4
mmu04921,Oxytocin signaling pathway,CCND1
mmu04921,Oxytocin signaling pathway,CD38
mmu04921,Oxytocin signaling pathway,CDKN1A
mmu04921,Oxytocin signaling pathway,EEF2
mmu04921,Oxytocin signaling pathway,EEF2K
mmu04921,Oxytocin signaling pathway,EGFR
mmu04921,Oxytocin signaling pathway,ELK1
mmu04921,Oxytocin signaling pathway,CACNG5
mmu04921,Oxytocin signaling pathway,FOS
mmu04921,Oxytocin signaling pathway,GNAI1
mmu04921,Oxytocin signaling pathway,GNAI2
mmu04921,Oxytocin signaling pathway,GNAI3
mmu04921,Oxytocin signaling pathway,GNAO1
mmu04921,Oxytocin signaling pathway,GNAQ
mmu04921,Oxytocin signaling pathway,GNAS
mmu04921,Oxytocin signaling pathway,HRAS
mmu04921,Oxytocin signaling pathway,ITPR1
mmu04921,Oxytocin signaling pathway,ITPR2
mmu04921,Oxytocin signaling pathway,ITPR3
mmu04921,Oxytocin signaling pathway,JUN
mmu04921,Oxytocin signaling pathway,KCNJ12
mmu04921,Oxytocin signaling pathway,KCNJ2
mmu04921,Oxytocin signaling pathway,KCNJ3
mmu04921,Oxytocin signaling pathway,KCNJ4
mmu04921,Oxytocin signaling pathway,KCNJ5
mmu04921,Oxytocin signaling pathway,KCNJ6
mmu04921,Oxytocin signaling pathway,KCNJ9
mmu04921,Oxytocin signaling pathway,KRAS
mmu04921,Oxytocin signaling pathway,MEF2C
mmu04921,Oxytocin signaling pathway,MYL6
mmu04921,Oxytocin signaling pathway,PPP1R12A
mmu04921,Oxytocin signaling pathway,NFATC1
mmu04921,Oxytocin signaling pathway,NFATC2
mmu04921,Oxytocin signaling pathway,NFATC3
mmu04921,Oxytocin signaling pathway,NOS3
mmu04921,Oxytocin signaling pathway,NPR1
mmu04921,Oxytocin signaling pathway,NRAS
mmu04921,Oxytocin signaling pathway,OXT
mmu04921,Oxytocin signaling pathway,OXTR
mmu04921,Oxytocin signaling pathway,PRKACA
mmu04921,Oxytocin signaling pathway,PRKACB
mmu04921,Oxytocin signaling pathway,PRKCA
mmu04921,Oxytocin signaling pathway,PRKCB
mmu04921,Oxytocin signaling pathway,PRKCG
mmu04921,Oxytocin signaling pathway,PLA2G4A
mmu04921,Oxytocin signaling pathway,PLCB1
mmu04921,Oxytocin signaling pathway,PLCB2
mmu04921,Oxytocin signaling pathway,PLCB3
mmu04921,Oxytocin signaling pathway,PLCB4
mmu04921,Oxytocin signaling pathway,PPP1CA
mmu04921,Oxytocin signaling pathway,PPP1CB
mmu04921,Oxytocin signaling pathway,PPP1CC
mmu04921,Oxytocin signaling pathway,PPP3CA
mmu04921,Oxytocin signaling pathway,PPP3CB
mmu04921,Oxytocin signaling pathway,PPP3CC
mmu04921,Oxytocin signaling pathway,PPP3R1
mmu04921,Oxytocin signaling pathway,PPP3R2
mmu04921,Oxytocin signaling pathway,PRKAB1
mmu04921,Oxytocin signaling pathway,PRKAG1
mmu04921,Oxytocin signaling pathway,PTGS2
mmu04921,Oxytocin signaling pathway,RGS2
mmu04921,Oxytocin signaling pathway,ROCK1
mmu04921,Oxytocin signaling pathway,ROCK2
mmu04921,Oxytocin signaling pathway,RYR1
mmu04921,Oxytocin signaling pathway,RYR2
mmu04921,Oxytocin signaling pathway,RYR3
mmu04921,Oxytocin signaling pathway,CAMKK2
mmu04921,Oxytocin signaling pathway,SRC
mmu04921,Oxytocin signaling pathway,ADCY2
mmu04921,Oxytocin signaling pathway,PLA2G4B
mmu04921,Oxytocin signaling pathway,KCNJ14
mmu04921,Oxytocin signaling pathway,MYLK3
mmu04921,Oxytocin signaling pathway,CAMK1G
mmu04921,Oxytocin signaling pathway,MYL6B
mmu04921,Oxytocin signaling pathway,ADCY5
mmu04921,Oxytocin signaling pathway,CAMK1D
mmu04921,Oxytocin signaling pathway,MYLK2
mmu04921,Oxytocin signaling pathway,NPR2
mmu04921,Oxytocin signaling pathway,NPPA
mmu04921,Oxytocin signaling pathway,PPP1R12C
mmu04921,Oxytocin signaling pathway,PLA2G4C
mmu04921,Oxytocin signaling pathway,GUCY1A2
mmu04921,Oxytocin signaling pathway,MYLK4
mmu04921,Oxytocin signaling pathway,GUCY1B2
mmu04921,Oxytocin signaling pathway,MAP2K5
mmu04921,Oxytocin signaling pathway,MAPK7
mmu04921,Oxytocin signaling pathway,PRKAG3
mmu04921,Oxytocin signaling pathway,MAP2K1
mmu04921,Oxytocin signaling pathway,MAP2K2
mmu04921,Oxytocin signaling pathway,MAPK1
mmu04921,Oxytocin signaling pathway,MAPK3
mmu04921,Oxytocin signaling pathway,PLA2G4F
